"customer_key","year_birth","age_in_2014","generation","education","marital_status","living_situation","income","kidhome","teenhome","dt_customer","is_parent","household_size","age_group"
"101557","1978","36","Gen X","Graduate","Together","Partner","70440","0","0","2013-08-10 00:00:00","false","2","30s"
"101558","1971","43","Gen X","Graduate","Together","Partner","38232","1","1","2014-01-17 00:00:00","true","4","40s"
"101559","1955","59","Baby Boomer","PhD","Married","Partner","22554","1","1","2012-03-11 00:00:00","true","4","50s"
"101560","1983","31","Millennial","PhD","Married","Partner","23536","1","0","2014-04-06 00:00:00","true","3","30s"
"101561","1952","62","Baby Boomer","Graduate","Married","Partner","49413","0","1","2013-10-25 00:00:00","true","3","60s"
"101562","1969","45","Gen X","Graduate","Married","Partner","42231","1","1","2014-03-25 00:00:00","true","4","40s"
"101563","1980","34","","Master","Divorced","Alone","78789","0","0","2012-08-08 00:00:00","false","1","30s"
"101564","1968","46","Gen X","Graduate","Together","Partner","56534","0","1","2013-07-23 00:00:00","true","3","40s"
"101565","1971","43","Gen X","Graduate","Single","Alone","58350","0","1","2013-04-01 00:00:00","true","2","40s"
"101566","1951","63","Baby Boomer","Graduate","Single","Alone","49090","0","1","2013-07-19 00:00:00","true","2","60s"
"101567","1987","27","Millennial","Master","Divorced","Alone","61787","0","0","2013-06-07 00:00:00","false","1","20s"
"101568","1985","29","Millennial","PhD","Married","Partner","18169","1","0","2013-02-19 00:00:00","true","3","20s"
"101569","1981","33","Millennial","Undergraduate","Single","Alone","24336","1","0","2012-08-27 00:00:00","true","2","30s"
"101570","1990","24","Millennial","Graduate","Married","Partner","18222","0","0","2012-12-31 00:00:00","false","2","20s"
"101571","1952","62","Baby Boomer","Graduate","Divorced","Alone","62335","0","1","2013-05-23 00:00:00","true","2","60s"
"101572","1971","43","Gen X","Undergraduate","Together","Partner","42033","1","1","2012-09-19 00:00:00","true","4","40s"
"101573","1983","31","Millennial","PhD","Married","Partner","86580","0","0","2013-02-27 00:00:00","false","2","30s"
"101574","1957","57","Baby Boomer","PhD","Divorced","Alone","41437","1","1","2012-09-22 00:00:00","true","3","50s"
"101575","1951","63","Baby Boomer","Master","Widow","Alone","73705","0","2","2014-05-03 00:00:00","true","3","60s"
"101576","1976","38","Gen X","Graduate","Married","Partner","61064","0","1","2012-08-31 00:00:00","true","3","30s"
"101577","1989","25","Millennial","Graduate","Single","Alone","18358","1","0","2013-11-20 00:00:00","true","2","20s"
"101578","1973","41","Gen X","PhD","Together","Partner","55012","0","1","2014-03-21 00:00:00","true","3","40s"
"101579","1973","41","Gen X","High School","Together","Partner","9722","1","0","2012-02-10 00:00:00","true","3","40s"
"101580","1984","30","Millennial","PhD","Married","Partner","38175","1","0","2013-09-23 00:00:00","true","3","30s"
"101581","1956","58","Baby Boomer","Master","Together","Partner","58656","0","1","2012-09-20 00:00:00","true","3","50s"
"101582","1965","49","Gen X","Graduate","Together","Partner","52117","0","1","2012-08-16 00:00:00","true","3","40s"
"101583","1978","36","Gen X","Graduate","Married","Partner","64813","1","0","2014-02-01 00:00:00","true","3","30s"
"101584","1973","41","Gen X","PhD","Married","Partner","54222","0","1","2014-01-03 00:00:00","true","3","40s"
"101585","1986","28","Millennial","Graduate","Married","Partner","83512","0","0","2014-06-17 00:00:00","false","2","20s"
"101586","1959","55","Baby Boomer","Master","Married","Partner","77520","0","1","2013-08-28 00:00:00","true","3","50s"
"101587","1978","36","Gen X","Graduate","Together","Partner","41154","0","1","2013-09-04 00:00:00","true","3","30s"
"101588","1966","48","Gen X","Graduate","Married","Partner","80398","0","0","2012-10-11 00:00:00","false","2","40s"
"101589","1992","22","Millennial","High School","Single","Alone","18746","1","0","2014-05-29 00:00:00","true","2","20s"
"101590","1956","58","Baby Boomer","Graduate","Single","Alone","60230","0","1","2013-05-20 00:00:00","true","2","50s"
"101591","1977","37","Gen X","Graduate","Married","Partner","22108","1","1","2014-08-05 00:00:00","true","4","30s"
"101592","1974","40","Gen X","Graduate","Together","Partner","44392","1","1","2013-05-09 00:00:00","true","4","40s"
"101593","1976","38","Gen X","PhD","Married","Partner","55424","0","1","2012-11-25 00:00:00","true","3","30s"
"101594","1979","35","Gen X","Graduate","Married","Partner","17688","1","0","2013-01-13 00:00:00","true","3","30s"
"101595","1983","31","Millennial","PhD","Married","Partner","92491","0","0","2013-01-05 00:00:00","false","2","30s"
"101596","1991","23","Millennial","Graduate","Single","Alone","90273","0","0","2013-12-14 00:00:00","false","1","20s"
"101597","1962","52","Baby Boomer","PhD","Widow","Alone","82571","0","0","2014-02-04 00:00:00","false","1","50s"
"101598","1982","32","Millennial","PhD","Single","Alone","38513","1","0","2014-01-28 00:00:00","true","2","30s"
"101599","1979","35","Gen X","Master","Single","Alone","16653","1","0","2014-04-18 00:00:00","true","2","30s"
"101600","1955","59","Baby Boomer","Graduate","Together","Partner","42586","1","1","2012-10-29 00:00:00","true","4","50s"
"101601","1965","49","Gen X","High School","Single","Alone","23529","0","1","2013-07-01 00:00:00","true","2","40s"
"101602","1951","63","Baby Boomer","Graduate","Married","Partner","71107","0","1","2013-02-17 00:00:00","true","3","60s"
"101603","1964","50","","PhD","Together","Partner","46910","1","1","2014-03-23 00:00:00","true","4","50s"
"101604","1955","59","Baby Boomer","Graduate","Divorced","Alone","37244","1","1","2013-04-27 00:00:00","true","3","50s"
"101605","1966","48","Gen X","Graduate","Together","Partner","82427","0","0","2014-12-03 00:00:00","false","2","40s"
"101606","1958","56","Baby Boomer","Undergraduate","Single","Alone","75342","0","1","2013-06-05 00:00:00","true","2","50s"
"101607","1954","60","Baby Boomer","Graduate","Divorced","Alone","70044","0","1","2013-02-18 00:00:00","true","2","60s"
"101608","1963","51","Baby Boomer","Graduate","Married","Partner","77437","0","0","2013-11-26 00:00:00","false","2","50s"
"101609","1959","55","Baby Boomer","Graduate","Married","Partner","54984","0","1","2014-05-24 00:00:00","true","3","50s"
"101610","1971","43","Gen X","PhD","Married","Partner","42403","1","0","2013-11-12 00:00:00","true","3","40s"
"101611","1964","50","","Graduate","Together","Partner","55761","0","1","2014-04-24 00:00:00","true","3","50s"
"101612","1983","31","Millennial","Graduate","Together","Partner","37292","1","0","2013-04-18 00:00:00","true","3","30s"
"101613","1945","69","","PhD","Single","Alone","45576","0","0","2014-05-28 00:00:00","false","1","60s"
"101614","1947","67","Baby Boomer","Graduate","Together","Partner","70321","0","0","2013-01-16 00:00:00","false","2","60s"
"101615","1969","45","Gen X","PhD","Divorced","Alone","58086","0","1","2013-01-20 00:00:00","true","2","40s"
"101616","1952","62","Baby Boomer","Graduate","Married","Partner","81795","0","0","2012-10-26 00:00:00","false","2","60s"
"101617","1947","67","Baby Boomer","High School","Together","Partner","28389","0","0","2012-11-20 00:00:00","false","2","60s"
"101618","1969","45","Gen X","Graduate","Divorced","Alone","69901","0","1","2013-05-29 00:00:00","true","2","40s"
"101619","1949","65","Baby Boomer","PhD","Married","Partner","80360","0","0","2013-03-03 00:00:00","false","2","60s"
"101620","1980","34","","Undergraduate","Single","Alone","31859","1","0","2014-02-27 00:00:00","true","2","30s"
"101621","1949","65","Baby Boomer","PhD","Widow","Alone","51569","0","1","2013-12-02 00:00:00","true","2","60s"
"101622","1979","35","Gen X","High School","Single","Alone","16014","1","1","2013-03-17 00:00:00","true","3","30s"
"101623","1968","46","Gen X","Graduate","Married","Partner","41120","1","1","2013-06-11 00:00:00","true","4","40s"
"101624","1971","43","Gen X","Master","Single","Alone","39763","1","0","2013-04-08 00:00:00","true","2","40s"
"101625","1955","59","Baby Boomer","PhD","Married","Partner","38725","1","1","2014-10-05 00:00:00","true","4","50s"
"101626","1972","42","Gen X","Graduate","Married","Partner","77981","1","0","2013-05-26 00:00:00","true","3","40s"
"101627","1964","50","","Undergraduate","Married","Partner","62905","0","1","2013-10-09 00:00:00","true","3","50s"
"101628","1979","35","Gen X","Undergraduate","Divorced","Alone","13533","1","0","2013-10-03 00:00:00","true","2","30s"
"101629","1975","39","Gen X","Graduate","Together","Partner","59481","0","1","2013-10-23 00:00:00","true","3","30s"
"101630","1977","37","Gen X","Graduate","Married","Partner","72117","0","1","2013-08-20 00:00:00","true","3","30s"
"101631","1986","28","Millennial","Undergraduate","Married","Partner","21955","1","0","2013-07-09 00:00:00","true","3","20s"
"101632","1956","58","Baby Boomer","Graduate","Married","Partner","67131","0","1","2013-03-26 00:00:00","true","3","50s"
"101633","1980","34","","PhD","Single","Alone","36802","1","0","2014-06-16 00:00:00","true","2","30s"
"101634","1975","39","Gen X","Master","Married","Partner","47808","0","1","2013-10-20 00:00:00","true","3","30s"
"101635","1974","40","Gen X","PhD","Divorced","Alone","25509","1","0","2012-09-18 00:00:00","true","2","40s"
"101636","1952","62","Baby Boomer","PhD","Together","Partner","85431","0","0","2013-08-06 00:00:00","false","2","60s"
"101637","1967","47","Gen X","Graduate","Married","Partner","42664","0","1","2014-03-18 00:00:00","true","3","40s"
"101638","1977","37","Gen X","PhD","Married","Partner","28973","0","0","2012-10-13 00:00:00","false","2","30s"
"101639","1973","41","Gen X","PhD","Together","Partner","39435","1","0","2013-06-08 00:00:00","true","3","40s"
"101640","1984","30","Millennial","Undergraduate","Married","Partner","65370","0","0","2013-01-08 00:00:00","false","2","30s"
"101641","1979","35","Gen X","High School","Single","Alone","20194","1","0","2012-12-17 00:00:00","true","2","30s"
"101642","1976","38","Gen X","PhD","Single","Alone","42473","1","1","2014-02-17 00:00:00","true","3","30s"
"101643","1968","46","Gen X","Graduate","Married","Partner","64590","0","0","2012-10-14 00:00:00","false","2","40s"
"101644","1959","55","Baby Boomer","Graduate","Together","Partner","71232","0","1","2013-11-28 00:00:00","true","3","50s"
"101645","1971","43","Gen X","Graduate","Together","Partner","34600","1","1","2013-01-01 00:00:00","true","4","40s"
"101646","1967","47","Gen X","Graduate","Single","Alone","46904","1","1","2012-03-11 00:00:00","true","3","40s"
"101647","1973","41","Gen X","Graduate","Married","Partner","49094","0","1","2012-09-21 00:00:00","true","3","40s"
"101648","1983","31","Millennial","Graduate","Together","Partner","36075","1","0","2013-09-12 00:00:00","true","3","30s"
"101649","1979","35","Gen X","Undergraduate","Together","Partner","60839","1","1","2012-08-28 00:00:00","true","4","30s"
"101650","1962","52","Baby Boomer","Undergraduate","Together","Partner","82122","0","0","2013-08-15 00:00:00","false","2","50s"
"101651","1952","62","Baby Boomer","Graduate","Together","Partner","34074","1","1","2013-07-13 00:00:00","true","4","60s"
"101652","1960","54","Baby Boomer","Master","Married","Partner","28520","1","1","2013-06-14 00:00:00","true","4","50s"
"101653","1955","59","Baby Boomer","Graduate","Single","Alone","62535","0","1","2013-03-10 00:00:00","true","2","50s"
"101654","1977","37","Gen X","Master","Single","Alone","36273","1","0","2014-04-16 00:00:00","true","2","30s"
"101655","1964","50","","Graduate","Together","Partner","63404","0","2","2014-06-06 00:00:00","true","4","50s"
"101656","1976","38","Gen X","Graduate","Together","Partner","78416","0","1","2014-06-27 00:00:00","true","3","30s"
"101657","1974","40","Gen X","Graduate","Together","Partner","75702","0","1","2012-10-14 00:00:00","true","3","40s"
"101658","1951","63","Baby Boomer","Master","Together","Partner","59385","1","1","2013-04-28 00:00:00","true","4","60s"
"101659","1951","63","Baby Boomer","Graduate","Married","Partner","44689","1","1","2014-10-01 00:00:00","true","4","60s"
"101660","1966","48","Gen X","PhD","Single","Alone","7144","0","2","2013-07-12 00:00:00","true","3","40s"
"101661","1964","50","","Graduate","Single","Alone","18701","1","1","2013-04-06 00:00:00","true","3","50s"
"101662","1956","58","Baby Boomer","Graduate","Married","Partner","90369","0","0","2014-04-28 00:00:00","false","2","50s"
"101663","1974","40","Gen X","PhD","Single","Alone","63159","0","0","2012-05-11 00:00:00","false","1","40s"
"101664","1963","51","Baby Boomer","PhD","Single","Alone","46757","0","1","2012-11-16 00:00:00","true","2","50s"
"101665","1969","45","Gen X","Master","Married","Partner","79734","0","0","2014-06-28 00:00:00","false","2","40s"
"101666","1992","22","Millennial","Graduate","Together","Partner","63207","0","0","2013-01-20 00:00:00","false","2","20s"
"101667","1954","60","Baby Boomer","Graduate","Divorced","Alone","72071","0","1","2013-02-14 00:00:00","true","2","60s"
"101668","1983","31","Millennial","PhD","Together","Partner","21840","1","0","2013-07-21 00:00:00","true","3","30s"
"101669","1982","32","Millennial","Undergraduate","Together","Partner","58582","0","1","2013-09-28 00:00:00","true","3","30s"
"101670","1951","63","Baby Boomer","Graduate","Single","Alone","72282","0","0","2013-07-19 00:00:00","false","1","60s"
"101671","1956","58","Baby Boomer","Graduate","Married","Partner","50387","0","2","2013-08-31 00:00:00","true","4","50s"
"101672","1961","53","Baby Boomer","PhD","Together","Partner","32583","1","1","2014-06-15 00:00:00","true","4","50s"
"101673","1962","52","Baby Boomer","Graduate","Together","Partner","62568","0","1","2014-07-04 00:00:00","true","3","50s"
"101674","1971","43","Gen X","Master","Divorced","Alone","44635","1","1","2013-11-10 00:00:00","true","3","40s"
"101675","1968","46","Gen X","Graduate","Married","Partner","63967","0","1","2013-09-08 00:00:00","true","3","40s"
"101676","1978","36","Gen X","Undergraduate","Together","Partner","52513","0","0","2012-04-09 00:00:00","false","2","30s"
"101677","1969","45","Gen X","Graduate","Married","Partner","25293","1","0","2013-09-15 00:00:00","true","3","40s"
"101678","1965","49","Gen X","PhD","Widow","Alone","54111","0","1","2013-08-25 00:00:00","true","2","40s"
"101679","1986","28","Millennial","Graduate","Together","Partner","78394","0","0","2013-02-15 00:00:00","false","2","20s"
"101680","1958","56","Baby Boomer","Master","Married","Partner","80739","0","0","2013-05-23 00:00:00","false","2","50s"
"101681","1975","39","Gen X","Master","Together","Partner","22669","1","0","2013-05-22 00:00:00","true","3","30s"
"101682","1987","27","Millennial","Graduate","Single","Alone","29236","1","0","2013-08-10 00:00:00","true","2","20s"
"101683","1959","55","Baby Boomer","Graduate","Together","Partner","44911","0","1","2013-03-15 00:00:00","true","3","50s"
"101684","1962","52","Baby Boomer","PhD","Married","Partner","54693","0","1","2013-02-17 00:00:00","true","3","50s"
"101685","1974","40","Gen X","Graduate","Together","Partner","48186","1","0","2014-03-20 00:00:00","true","3","40s"
"101686","1978","36","Gen X","Graduate","Together","Partner","41580","1","1","2012-10-12 00:00:00","true","4","30s"
"101687","1970","44","Gen X","PhD","Married","Partner","80336","0","0","2013-09-09 00:00:00","false","2","40s"
"101688","1957","57","Baby Boomer","Graduate","Married","Partner","47743","0","1","2013-03-22 00:00:00","true","3","50s"
"101689","1954","60","Baby Boomer","PhD","Divorced","Alone","57333","0","1","2012-09-22 00:00:00","true","2","60s"
"101690","1982","32","Millennial","PhD","Together","Partner","32313","1","0","2013-11-02 00:00:00","true","3","30s"
"101691","1953","61","Baby Boomer","Master","Widow","Alone","84953","0","0","2013-03-06 00:00:00","false","1","60s"
"101692","1968","46","Gen X","Master","Divorced","Alone","27071","1","0","2014-04-23 00:00:00","true","2","40s"
"101693","1957","57","Baby Boomer","Master","Together","Partner","68148","0","0","2013-08-31 00:00:00","false","2","50s"
"101694","1965","49","Gen X","Master","Together","Partner","65735","1","1","2013-07-12 00:00:00","true","4","40s"
"101695","1975","39","Gen X","PhD","Married","Partner","86836","0","0","2012-12-09 00:00:00","false","2","30s"
"101696","1963","51","Baby Boomer","PhD","Married","Partner","4023","1","1","2014-06-23 00:00:00","true","4","50s"
"101697","1990","24","Millennial","Graduate","Married","Partner","30093","0","0","2013-08-07 00:00:00","false","2","20s"
"101698","1966","48","Gen X","PhD","Married","Partner","57705","0","1","2014-11-01 00:00:00","true","3","40s"
"101699","1988","26","Millennial","Graduate","Single","Alone","25008","1","0","2014-02-02 00:00:00","true","2","20s"
"101700","1995","19","Millennial","Undergraduate","Single","Alone","83257","0","0","2012-09-18 00:00:00","false","1","70+"
"101701","1975","39","Gen X","Graduate","Together","Partner","22280","1","0","2013-05-19 00:00:00","true","3","30s"
"101702","1978","36","Gen X","PhD","Married","Partner","72159","0","0","2012-10-29 00:00:00","false","2","30s"
"101703","1961","53","Baby Boomer","Graduate","Together","Partner","64260","0","0","2013-11-01 00:00:00","false","2","50s"
"101704","1984","30","Millennial","PhD","Single","Alone","82733","0","0","2013-10-09 00:00:00","false","1","30s"
"101705","1971","43","Gen X","Master","Divorced","Alone","74290","0","1","2013-12-08 00:00:00","true","2","40s"
"101706","1951","63","Baby Boomer","Master","Single","Alone","58217","2","1","2012-11-17 00:00:00","true","4","60s"
"101707","1976","38","Gen X","Master","Together","Partner","21024","0","0","2013-04-07 00:00:00","false","2","30s"
"101708","1972","42","Gen X","PhD","Married","Partner","70116","0","0","2013-01-26 00:00:00","false","2","40s"
"101709","1985","29","Millennial","Graduate","Together","Partner","54006","1","0","2012-09-18 00:00:00","true","3","20s"
"101710","1966","48","Gen X","PhD","Married","Partner","69063","0","1","2012-07-11 00:00:00","true","3","40s"
"101711","1975","39","Gen X","Undergraduate","Divorced","Alone","11448","0","0","2013-12-15 00:00:00","false","1","30s"
"101712","1971","43","Gen X","Graduate","Married","Partner","70886","1","0","2013-10-14 00:00:00","true","3","40s"
"101713","1973","41","Gen X","Graduate","Widow","Alone","60208","1","1","2012-07-10 00:00:00","true","3","40s"
"101714","1968","46","Gen X","Master","Together","Partner","32889","1","1","2013-06-09 00:00:00","true","4","40s"
"101715","1984","30","Millennial","Graduate","Single","Alone","34738","1","0","2014-11-05 00:00:00","true","2","30s"
"101716","1971","43","Gen X","Master","Together","Partner","30538","1","0","2012-01-10 00:00:00","true","3","40s"
"101717","1977","37","Gen X","Undergraduate","Together","Partner","82326","0","0","2014-10-03 00:00:00","false","2","30s"
"101718","1967","47","Gen X","PhD","Divorced","Alone","26642","1","0","2014-01-03 00:00:00","true","2","40s"
"101719","1964","50","","Graduate","Divorced","Alone","69932","0","1","2013-12-06 00:00:00","true","2","50s"
"101720","1972","42","Gen X","Graduate","Single","Alone","44503","1","1","2014-04-16 00:00:00","true","3","40s"
"101721","1948","66","Baby Boomer","PhD","Single","Alone","60200","0","1","2013-02-01 00:00:00","true","2","60s"
"101722","1952","62","Baby Boomer","Graduate","Divorced","Alone","49638","0","1","2014-04-19 00:00:00","true","2","60s"
"101723","1987","27","Millennial","Undergraduate","Single","Alone","23830","0","0","2014-07-02 00:00:00","false","1","20s"
"101724","1959","55","Baby Boomer","Master","Widow","Alone","33051","0","0","2012-08-16 00:00:00","false","1","50s"
"101725","1958","56","Baby Boomer","Graduate","Married","Partner","72905","0","0","2014-01-21 00:00:00","false","2","50s"
"101726","1951","63","Baby Boomer","PhD","Together","Partner","69702","0","1","2013-02-19 00:00:00","true","3","60s"
"101727","1975","39","Gen X","Graduate","Divorced","Alone","70300","1","0","2013-07-15 00:00:00","true","2","30s"
"101728","1984","30","Millennial","PhD","Married","Partner","70643","0","0","2012-10-15 00:00:00","false","2","30s"
"101729","1969","45","Gen X","PhD","Married","Partner","30396","1","0","2014-04-30 00:00:00","true","3","40s"
"101730","1968","46","Gen X","PhD","Divorced","Alone","50616","0","1","2014-04-18 00:00:00","true","2","40s"
"101731","1969","45","Gen X","Master","Single","Alone","62772","0","1","2013-05-19 00:00:00","true","2","40s"
"101732","1985","29","Millennial","PhD","Single","Alone","30298","0","0","2014-05-19 00:00:00","false","1","20s"
"101733","1984","30","Millennial","Graduate","Single","Alone","52413","1","0","2012-03-11 00:00:00","true","2","30s"
"101734","1957","57","Baby Boomer","PhD","Married","Partner","44155","1","1","2014-01-19 00:00:00","true","4","50s"
"101735","1971","43","Gen X","PhD","Divorced","Alone","86979","0","0","2013-07-11 00:00:00","false","1","40s"
"101736","1975","39","Gen X","Graduate","Together","Partner","76532","1","1","2013-09-09 00:00:00","true","4","30s"
"101737","1982","32","Millennial","Graduate","Married","Partner","42081","1","0","2013-02-26 00:00:00","true","3","30s"
"101738","1989","25","Millennial","Master","Together","Partner","88420","0","0","2014-02-05 00:00:00","false","2","20s"
"101739","1985","29","Millennial","Graduate","Married","Partner","31158","1","0","2013-01-27 00:00:00","true","3","20s"
"101740","1968","46","Gen X","Graduate","Divorced","Alone","61671","0","1","2014-03-06 00:00:00","true","2","40s"
"101741","1974","40","Gen X","Graduate","Single","Alone","69719","0","0","2014-05-26 00:00:00","false","1","40s"
"101742","1949","65","Baby Boomer","Graduate","Divorced","Alone","49160","0","1","2013-10-20 00:00:00","true","2","60s"
"101743","1954","60","Baby Boomer","PhD","Single","Alone","90933","0","0","2014-03-31 00:00:00","false","1","60s"
"101744","1945","69","","PhD","Single","Alone","113734","0","0","2014-05-28 00:00:00","false","1","60s"
"101745","1964","50","","PhD","Married","Partner","45759","1","1","2013-02-23 00:00:00","true","4","50s"
"101746","1983","31","Millennial","Graduate","Single","Alone","22148","0","0","2014-04-13 00:00:00","false","1","30s"
"101747","1987","27","Millennial","Master","Married","Partner","73395","0","0","2014-03-18 00:00:00","false","2","20s"
"101748","1971","43","Gen X","Graduate","Divorced","Alone","29819","1","0","2013-10-24 00:00:00","true","2","40s"
"101749","1968","46","Gen X","Graduate","Married","Partner","45688","0","1","2014-01-25 00:00:00","true","3","40s"
"101750","1971","43","Gen X","PhD","Married","Partner","60491","0","1","2013-06-09 00:00:00","true","3","40s"
"101751","1986","28","Millennial","Graduate","Together","Partner","33235","1","0","2014-05-02 00:00:00","true","3","20s"
"101752","1959","55","Baby Boomer","Graduate","Married","Partner","35701","0","0","2013-03-19 00:00:00","false","2","50s"
"101753","1980","34","","Master","Married","Partner","31535","1","0","2013-09-26 00:00:00","true","3","30s"
"101754","1960","54","Baby Boomer","Undergraduate","Together","Partner","92556","0","0","2014-04-20 00:00:00","false","2","50s"
"101755","1970","44","Gen X","Graduate","Single","Alone","67384","0","1","2012-10-11 00:00:00","true","2","40s"
"101756","1967","47","Gen X","Graduate","Married","Partner","77870","0","1","2012-08-22 00:00:00","true","3","40s"
"101757","1968","46","Gen X","Graduate","Single","Alone","57107","0","1","2012-08-24 00:00:00","true","2","40s"
"101758","1981","33","Millennial","PhD","Single","Alone","36038","1","0","2013-05-31 00:00:00","true","2","30s"
"101759","1965","49","Gen X","PhD","Together","Partner","34230","1","1","2012-12-26 00:00:00","true","4","40s"
"101760","1977","37","Gen X","Undergraduate","Single","Alone","31878","0","1","2014-06-22 00:00:00","true","2","30s"
"101761","1972","42","Gen X","Undergraduate","Married","Partner","70932","0","1","2014-01-19 00:00:00","true","3","40s"
"101762","1956","58","Baby Boomer","Graduate","Single","Alone","91249","0","0","2012-10-20 00:00:00","false","1","50s"
"101763","1943","71","Silent Generation","Master","Single","Alone","77598","0","0","2013-01-10 00:00:00","false","1","70+"
"101764","1959","55","Baby Boomer","Graduate","Single","Alone","80982","1","1","2013-08-01 00:00:00","true","3","50s"
"101765","1977","37","Gen X","Master","Married","Partner","22701","1","0","2013-05-09 00:00:00","true","3","30s"
"101766","1970","44","Gen X","Graduate","Married","Partner","70617","0","0","2013-06-23 00:00:00","false","2","40s"
"101767","1957","57","Baby Boomer","Graduate","Single","Alone","64849","0","0","2012-11-13 00:00:00","false","1","50s"
"101768","1965","49","Gen X","Master","Married","Partner","62694","1","1","2013-06-17 00:00:00","true","4","40s"
"101769","1974","40","Gen X","PhD","Married","Partner","61917","1","1","2013-11-20 00:00:00","true","4","40s"
"101770","1947","67","Baby Boomer","PhD","Married","Partner","67472","0","1","2013-09-28 00:00:00","true","3","60s"
"101771","1982","32","Millennial","Master","Married","Partner","21059","1","0","2014-07-01 00:00:00","true","3","30s"
"101772","1968","46","Gen X","Master","Married","Partner","29543","2","0","2014-01-04 00:00:00","true","4","40s"
"101773","1951","63","Baby Boomer","Graduate","Married","Partner","75903","0","1","2013-08-04 00:00:00","true","3","60s"
"101774","1975","39","Gen X","Undergraduate","Together","Partner","34984","1","1","2012-06-09 00:00:00","true","4","30s"
"101775","1956","58","Baby Boomer","PhD","Single","Alone","54998","0","1","2013-10-03 00:00:00","true","2","50s"
"101776","1949","65","Baby Boomer","PhD","Widow","Alone","54356","0","1","2012-11-19 00:00:00","true","2","60s"
"101777","1959","55","Baby Boomer","Master","Married","Partner","34242","0","1","2014-03-23 00:00:00","true","3","50s"
"101778","1973","41","Gen X","Graduate","Married","Partner","25410","1","0","2013-08-31 00:00:00","true","3","40s"
"101779","1984","30","Millennial","PhD","Married","Partner","73356","0","0","2014-06-02 00:00:00","false","2","30s"
"101780","1950","64","Baby Boomer","Graduate","Together","Partner","28320","0","1","2013-01-14 00:00:00","true","3","60s"
"101781","1977","37","Gen X","Graduate","Single","Alone","23763","1","0","2012-07-08 00:00:00","true","2","30s"
"101782","1984","30","Millennial","Graduate","Married","Partner","72570","0","0","2014-04-25 00:00:00","false","2","30s"
"101783","1976","38","Gen X","Master","Married","Partner","34529","1","0","2012-09-14 00:00:00","true","3","30s"
"101784","1951","63","Baby Boomer","Graduate","Widow","Alone","70792","0","0","2013-06-02 00:00:00","false","1","60s"
"101785","1982","32","Millennial","Graduate","Married","Partner","63211","0","0","2012-02-11 00:00:00","false","2","30s"
"101786","1974","40","Gen X","Master","Married","Partner","83891","0","1","2014-06-20 00:00:00","true","3","40s"
"101787","1968","46","Gen X","Graduate","Single","Alone","36065","1","1","2013-03-31 00:00:00","true","3","40s"
"101788","1940","74","Silent Generation","PhD","Single","Alone","51141","0","0","2013-08-07 00:00:00","false","1","70+"
"101789","1976","38","Gen X","Graduate","Married","Partner","56939","0","1","2013-09-18 00:00:00","true","3","30s"
"101790","1951","63","Baby Boomer","Graduate","Single","Alone","80872","0","0","2014-12-05 00:00:00","false","1","60s"
"101791","1976","38","Gen X","PhD","Together","Partner","72335","0","0","2012-08-13 00:00:00","false","2","30s"
"101792","1964","50","","PhD","Single","Alone","61798","0","0","2013-11-23 00:00:00","false","1","50s"
"101793","1950","64","Baby Boomer","PhD","Widow","Alone","76842","0","0","2014-03-05 00:00:00","false","1","60s"
"101794","1976","38","Gen X","Graduate","Together","Partner","29478","1","0","2014-01-17 00:00:00","true","3","30s"
"101795","1956","58","Baby Boomer","Graduate","Single","Alone","46998","0","1","2012-10-22 00:00:00","true","2","50s"
"101796","1990","24","Millennial","Graduate","Single","Alone","96843","0","0","2013-04-23 00:00:00","false","1","20s"
"101797","1965","49","Gen X","Master","Married","Partner","70053","0","1","2013-03-07 00:00:00","true","3","40s"
"101798","1962","52","Baby Boomer","PhD","Widow","Alone","71670","0","0","2013-09-07 00:00:00","false","1","50s"
"101799","1978","36","Gen X","Graduate","Married","Partner","44359","1","1","2014-06-17 00:00:00","true","4","30s"
"101800","1952","62","Baby Boomer","Graduate","Single","Alone","40887","1","1","2013-06-05 00:00:00","true","3","60s"
"101801","1966","48","Gen X","Graduate","Divorced","Alone","48877","0","1","2014-05-01 00:00:00","true","2","40s"
"101802","1947","67","Baby Boomer","Graduate","Together","Partner","74485","0","0","2013-08-24 00:00:00","false","2","60s"
"101803","1972","42","Gen X","Graduate","Together","Partner","64474","0","1","2013-10-22 00:00:00","true","3","40s"
"101804","1963","51","Baby Boomer","Graduate","Together","Partner","77226","0","1","2014-02-28 00:00:00","true","3","50s"
"101805","1949","65","Baby Boomer","Graduate","Widow","Alone","72643","0","0","2013-02-27 00:00:00","false","1","60s"
"101806","1978","36","Gen X","Master","Together","Partner","85738","0","0","2014-01-23 00:00:00","false","2","30s"
"101807","1966","48","Gen X","Graduate","Divorced","Alone","55686","0","1","2013-02-14 00:00:00","true","2","40s"
"101808","1983","31","Millennial","Graduate","Single","Alone","39062","1","0","2014-03-25 00:00:00","true","2","30s"
"101809","1975","39","Gen X","Graduate","Married","Partner","40794","0","1","2013-07-04 00:00:00","true","3","30s"
"101810","1969","45","Gen X","Graduate","Married","Partner","4428","0","1","2013-05-10 00:00:00","true","3","40s"
"101811","1963","51","Baby Boomer","Undergraduate","Married","Partner","32632","0","0","2012-02-08 00:00:00","false","2","50s"
